Date,Close,High,Low,Volume,Log_Return,Rolling_Return_21,Rolling_Volatility_21,KMeans_Label,Rolling_Return_21_scaled,Rolling_Volatility_21_scaled
2000-03-29,1508.52001953125,1521.449951171875,1497.449951171875,1061900000,0.0005238551715322017,0.004711182741504509,0.017083096736153214,1,1.9490370440572775,1.0206626320240049
2000-03-30,1487.9200439453125,1517.3800048828125,1474.6300048828125,1193400000,-0.013749849620433678,0.0036134701534609043,0.01750867286496882,1,1.4711721058739455,1.0845830822980231
2000-03-31,1498.5799560546875,1519.81005859375,1484.3800048828125,1227400000,0.007138762685515928,0.003864757513009575,0.017520139190526945,1,1.580564509536723,1.0863052951831855
2000-04-03,1505.969970703125,1507.18994140625,1486.9599609375,1021700000,0.004919225661762653,0.0031636323636943927,0.017147807468961652,1,1.2753451563238671,1.0303820192231616
2000-04-04,1494.72998046875,1526.449951171875,1416.4100341796875,1515460000,-0.0074916139480272976,0.003415303223036479,0.016939681124098667,1,1.3849045081541977,0.9991219724847513
2000-04-05,1487.3699951171875,1506.550048828125,1478.050048828125,1110300000,-0.004936119081060472,0.004416692653475958,0.015691596657240937,1,1.8208372864484328,0.8116628654065907
2000-04-06,1501.3399658203125,1511.760009765625,1487.3699951171875,1008000000,0.009348563512982749,0.004474237172811591,0.015708141120355755,1,1.845888022382983,0.8141478016147944
2000-04-07,1516.3499755859375,1518.6800537109375,1501.3399658203125,891600000,0.009948095294857916,0.003744166929546563,0.015034663493543168,1,1.5280680616142774,0.712993177939955
2000-04-10,1504.4599609375,1527.18994140625,1503.3499755859375,853700000,-0.007872111321383407,0.003594735673275188,0.015138379830604967,1,1.4630164635743526,0.7285711075202922
2000-04-11,1500.5899658203125,1512.800048828125,1486.780029296875,971400000,-0.002575662535388924,0.0038645281826914088,0.014966402840475504,1,1.5804646756462242,0.7027406017622763
2000-04-12,1467.1700439453125,1509.0799560546875,1466.1500244140625,1175900000,-0.022522936175410978,0.0036417087065011757,0.015336022276533804,1,1.4834651364449314,0.7582564993494549
2000-04-13,1440.510009765625,1477.52001953125,1439.3399658203125,1032000000,-0.018338180821660742,0.0016264324877062178,0.015310039782739954,1,0.6061591310240139,0.7543539949792806
2000-04-14,1356.56005859375,1440.510009765625,1339.4000244140625,1279700000,-0.060045097522022965,-0.0034493235304401564,0.017222872896272213,0,-1.6034591809679077,1.04165665515506
2000-04-17,1401.43994140625,1401.530029296875,1346.5,1204700000,0.03254811081334026,-0.0020949116495553484,0.01888486756492585,0,-1.0138458734560516,1.2912840199910878
2000-04-18,1441.6099853515625,1441.6099853515625,1397.81005859375,1109400000,0.028260296800704302,-0.0004935722583963471,0.019987047176808027,0,-0.3167381263994661,1.4568285895853017
2000-04-19,1427.469970703125,1447.68994140625,1424.260009765625,1001400000,-0.00985690838193474,-0.0021650685185120896,0.019178363106258645,0,-1.0443871173229,1.3353663025373852
2000-04-20,1434.5400390625,1435.489990234375,1422.0799560546875,896200000,0.004940641519006726,-0.002145115522819456,0.019185884218356115,0,-1.0357010212016686,1.3364959544122907
2000-04-24,1429.8599853515625,1434.5400390625,1407.1300048828125,868700000,-0.0032677404242178448,-0.003140841164187028,0.01864249559497405,0,-1.4691681939774737,1.2548803676146354
2000-04-25,1477.43994140625,1477.6700439453125,1429.8599853515625,1071100000,0.0327342935409904,-0.001585494232873524,0.020219736082637548,0,-0.792082248820909,1.4917778704008993
2000-04-26,1460.989990234375,1482.93994140625,1456.97998046875,999600000,-0.011196539243597151,-0.0020062999276688506,0.02032831625464135,0,-0.9752707168414424,1.5080863355975467
2000-04-27,1464.9200439453125,1469.2099609375,1434.81005859375,1111000000,0.0026863820339736388,-0.0013716443828795913,0.020253156388743435,0,-0.6989874383386899,1.4967975152304367
2000-04-28,1452.4300537109375,1473.6199951171875,1448.1500244140625,984600000,-0.008562610676304283,-0.0018043332327765667,0.020307624601800484,0,-0.8873489755577765,1.5049785020586153
2000-05-01,1468.25,1481.510009765625,1452.4300537109375,966300000,0.010833162628904172,-0.0006337136018557168,0.020293134211492585,0,-0.3777455660139607,1.5028020823526864
2000-05-02,1446.2900390625,1468.25,1445.219970703125,1011500000,-0.015069531532927793,-0.0016912514217816085,0.020445930234599598,0,-0.8381213059388339,1.5257516557328026
2000-05-03,1415.0999755859375,1446.2900390625,1398.3599853515625,991600000,-0.02180150116391077,-0.002963666984908914,0.02084159918517526,0,-1.3920393269583635,1.585180124032073
2000-05-04,1409.5699462890625,1420.989990234375,1404.93994140625,925800000,-0.0039155274882096275,-0.002793377153489025,0.020817348408798977,0,-1.317907408775894,1.5815377192059834
2000-05-05,1432.6300048828125,1436.030029296875,1405.0799560546875,805500000,0.016227264098328115,-0.0017855970020895684,0.021216862761284965,0,-0.8791925712161006,1.6415437570749492
2000-05-08,1424.1700439453125,1432.6300048828125,1417.050048828125,787600000,-0.005922700590194449,-0.002512800054621816,0.02107741219229186,0,-1.1957643638056277,1.620598636901469
2000-05-09,1412.1400146484375,1430.280029296875,1401.8499755859375,896600000,-0.008482924072715453,-0.003390467643553881,0.020915709710677167,0,-1.5778375701246166,1.5963113361451908
2000-05-10,1383.050048828125,1412.1400146484375,1375.1400146484375,1006400000,-0.020815054047135646,-0.004006798249542083,0.021242518922639245,0,-1.84614349112709,1.6453972471441232
2000-05-11,1407.81005859375,1410.260009765625,1383.050048828125,953600000,0.01774410644515053,-0.003039190202849728,0.021767273987808516,0,-1.4249166923687526,1.7242141209724124
2000-05-12,1420.9599609375,1430.1300048828125,1407.81005859375,858200000,0.009297324968961716,-0.001523939672165314,0.021448358817263865,0,-0.765285829914795,1.6763138748821018
2000-05-15,1452.3599853515625,1452.3900146484375,1416.5400390625,854600000,0.021857137432581965,0.0003901231018462432,0.021665250538439165,0,0.06795913706896403,1.7088904588103768
2000-05-16,1466.0400390625,1470.4000244140625,1450.760009765625,955500000,0.009375105396318107,0.003695847050338676,0.016713006320747077,1,1.507033069083258,0.9650759945387327
2000-05-17,1447.800048828125,1466.0400390625,1441.6700439453125,820500000,-0.012519718264096237,0.0015497599514131277,0.015684807224196056,1,0.5727814352454159,0.8106431098612271
2000-05-18,1437.2099609375,1458.0400390625,1436.5899658203125,807900000,-0.007341489575181015,-0.000145563209343316,0.01453531657646873,0,-0.16524007078423714,0.6379925432211537
2000-05-19,1406.949951171875,1437.2099609375,1401.739990234375,853700000,-0.021279500834297728,-0.000689496183265363,0.01511890956609482,0,-0.40202928117526343,0.7256467233968066
2000-05-22,1400.719970703125,1410.550048828125,1368.72998046875,869000000,-0.004437836972822325,-0.0011360903971619845,0.015082757976002888,0,-0.596444211587144,0.7202168466712743
2000-05-23,1373.8599853515625,1403.77001953125,1373.4300537109375,869900000,-0.019362083559102846,-0.0019024876892993656,0.015596634247743223,0,-0.9300783509968261,0.797399753443303
2000-05-24,1399.050048828125,1401.75,1361.0899658203125,1152300000,0.018169184098520846,-0.0025960643294169637,0.014244583833602349,0,-1.2320116273983475,0.5943252259655109
2000-05-25,1381.52001953125,1411.6500244140625,1373.9300537109375,984500000,-0.012609113327974117,-0.0026633297620063424,0.014290488682934747,0,-1.2612941482843354,0.6012200173798086
2000-05-26,1378.02001953125,1391.4200439453125,1369.75,722600000,-0.002536655984128445,-0.002912045858106442,0.014238080826189378,0,-1.3695672091771678,0.5933484908203108
2000-05-30,1422.449951171875,1422.449951171875,1378.02001953125,844200000,0.031733002241273844,-0.0009932071477455789,0.016039776503090346,0,-0.5342431437543571,0.8639585911677398
2000-05-31,1420.5999755859375,1434.489990234375,1415.5,960500000,-0.0013014022930985239,-0.0015710435726028502,0.015809346561328236,0,-0.7857914729364298,0.8293486009997253
2000-06-01,1448.81005859375,1448.81005859375,1420.5999755859375,960100000,0.019663269874029277,8.28993515379628e-05,0.016139934313893257,0,-0.06578393925957861,0.8790020391703318
2000-06-02,1477.260009765625,1483.22998046875,1448.81005859375,1162400000,0.019446456896420408,0.0020470878306013524,0.015850790522876437,1,0.7892821466645039,0.8355733784341943
2000-06-05,1467.6300048828125,1477.280029296875,1464.6800537109375,838600000,-0.006540169012008556,0.0019221049008966416,0.01591039183561478,1,0.7348735877868491,0.844525343756498
2000-06-06,1457.8399658203125,1471.3599853515625,1454.739990234375,950100000,-0.006692993404042075,0.0008306640674504419,0.015664254852122174,1,0.25973891948985517,0.8075561959386398
2000-06-07,1471.3599853515625,1474.6400146484375,1455.06005859375,854600000,0.00923126844668116,0.0015522816406349947,0.01568662559446961,1,0.5738791969703432,0.8109162244435089
2000-06-08,1461.6700439453125,1475.6500244140625,1456.489990234375,854300000,-0.006607485476626416,0.0016415882404487586,0.015631879937288228,1,0.612756853347982,0.8026935662147215
2000-06-09,1456.949951171875,1472.6700439453125,1454.9599609375,786000000,-0.003234471699907343,0.002478758828412011,0.014818688603795108,1,0.9772005844515484,0.6805542997561672
2000-06-12,1446.0,1462.9300537109375,1445.989990234375,774100000,-0.00754405228380546,0.0012745607936998208,0.014541053250045826,1,0.45297955821387503,0.6388541769766548
2000-06-13,1469.43994140625,1470.4200439453125,1442.3800048828125,935900000,0.01608021221744243,0.0015975554245798548,0.01480117617846593,1,0.5935881391850759,0.677923978089521
2000-06-14,1470.5400390625,1483.6199951171875,1467.7099609375,929700000,0.0007483708834083865,0.0005923760650953987,0.014054445346804589,1,0.1560054989611119,0.5657669096794036
2000-06-15,1478.72998046875,1482.0400390625,1464.6199951171875,1011400000,0.005553891236846384,0.00041041348607293574,0.013959465714053822,1,0.07679210783910456,0.5515012108273883
2000-06-16,1464.4599609375,1480.77001953125,1460.4200439453125,1250800000,-0.009697050911417971,0.0005448262171528532,0.013841832948491492,1,0.1353057225395002,0.533833069142261
2000-06-19,1486.0,1488.9300537109375,1459.050048828125,921700000,0.014601399132715121,0.0015897256794336213,0.014043489488409265,1,0.5901796325130658,0.5641213676615361
2000-06-20,1475.949951171875,1487.3199462890625,1470.1800537109375,1031500000,-0.006786129112329044,0.002279886237622606,0.013193829256246832,1,0.8906257930725842,0.43650456553755895
2000-06-21,1479.1300048828125,1482.18994140625,1468.0,1009600000,0.002152263211684242,0.002593700532122919,0.013104127257708558,1,1.0272379172987491,0.4230315538980125
2000-06-22,1452.1800537109375,1479.1300048828125,1448.030029296875,1022700000,-0.018388167747017906,0.002640077475555535,0.013024016657522702,1,1.0474270956391896,0.41099914585423236
2000-06-23,1441.47998046875,1459.93994140625,1438.31005859375,847600000,-0.007395562633629121,0.0014227085835483938,0.012690428263850017,1,0.5174724274850193,0.3608950190342261
2000-06-26,1455.31005859375,1459.6600341796875,1441.47998046875,889000000,0.009548626596742145,0.0024778390561539304,0.012382848220826043,1,0.9768001819071686,0.31469728021811694
2000-06-27,1450.550048828125,1463.3499755859375,1450.550048828125,1042500000,-0.0032761480918897744,0.0024426251462605336,0.01239886238407113,1,0.9614705837430515,0.3171025667369739
2000-06-28,1454.8199462890625,1467.6300048828125,1450.550048828125,1095100000,0.0029393161919409896,0.0010714972391494453,0.010434261961247242,1,0.36458032329624807,0.022024588597275255
2000-06-29,1442.3900146484375,1455.1400146484375,1434.6300048828125,1110900000,-0.008580674562089075,0.0007248652263403715,0.010635993120086902,1,0.21368173000545837,0.052324094688505234
2000-06-30,1454.5999755859375,1454.6800537109375,1438.7099609375,1459700000,0.008429461805284734,0.0001899219849715837,0.009892358619546165,1,-0.01919399880793178,-0.05936791267606602
2000-07-03,1469.5400390625,1469.5799560546875,1450.8499755859375,451900000,0.010218521276461742,-0.0002495035207407337,0.00917300075719809,1,-0.21048819039376673,-0.16741363083561767
2000-07-05,1446.22998046875,1469.5400390625,1442.449951171875,1019300000,-0.01598929617329866,-0.0006994619569926435,0.009712867094149346,1,-0.4063676607274406,-0.08632708248586067
2000-07-06,1456.6700439453125,1461.6500244140625,1439.56005859375,947300000,0.007192881877199922,-3.822980074302454e-05,0.009756999099387325,1,-0.11851484122556219,-0.07969856773772922
2000-07-07,1478.9000244140625,1484.1199951171875,1456.6700439453125,931700000,0.015145545764216402,0.00024340245247293936,0.010116665507739887,1,0.004087541893080796,-0.025677589553833705
2000-07-10,1475.6199951171875,1486.56005859375,1474.760009765625,838700000,-0.0022203475506827925,0.00045231378227977864,0.010012884938299986,1,0.09503247665224869,-0.04126516667371186
2000-07-11,1480.8800048828125,1488.77001953125,1470.47998046875,980500000,0.0035582718183684646,0.0007757777593405314,0.009997536386653957,1,0.2358453771202638,-0.043570480026222054
2000-07-12,1492.9200439453125,1497.68994140625,1480.8800048828125,1001200000,0.008097454201544736,0.0015206114015000644,0.00992912818373936,1,0.5600922576281994,-0.053845217814985684
2000-07-13,1495.8399658203125,1501.3900146484375,1489.6500244140625,1026800000,0.001953935942965212,0.0008479315789059113,0.009355359594913924,1,0.26725594934277336,-0.14002379802078596
2000-07-14,1509.97998046875,1509.989990234375,1494.56005859375,960600000,0.009408493660190483,0.0012603183778002968,0.009539803597319103,1,0.44677943691842986,-0.11232077878215434
2000-07-17,1510.489990234375,1517.3199462890625,1505.260009765625,906000000,0.0003377022618457108,0.0010119284266097886,0.009490199832419314,1,0.3386483560108489,-0.11977113789065334
2000-07-18,1493.739990234375,1510.489990234375,1491.3499755859375,908300000,-0.011151059456171031,0.0009426899244786904,0.009577142631248828,1,0.3085069028643997,-0.10671255101753048
2000-07-19,1481.9599609375,1495.6300048828125,1479.9200439453125,909400000,-0.007917525979241625,-0.00012963984275734516,0.00922558560332985,1,-0.158308184722115,-0.15951552092121407
2000-07-20,1495.5699462890625,1501.9200439453125,1481.9599609375,1064600000,0.00914185956935876,0.0006288358087515979,0.009305373326330642,1,0.17187744334639182,-0.14753160820801056
2000-07-21,1480.18994140625,1495.5699462890625,1477.9100341796875,968300000,-0.010336950837709372,3.4111330209044826e-05,0.009597654555302768,1,-0.08702272712661213,-0.10363171228448584
2000-07-24,1464.2900390625,1485.8800048828125,1463.800048828125,880300000,-0.0107999082984729,0.00039545701823499754,0.008993200457408245,1,0.07028113979823027,-0.19441917777255582
2000-07-25,1474.469970703125,1476.22998046875,1464.2900390625,969400000,0.006928073285986649,0.0010775349191690818,0.008915599648668402,1,0.36720869398342076,-0.2060746215355398
2000-07-26,1452.4200439453125,1474.469970703125,1452.4200439453125,1235800000,-0.015067422285769315,-9.46578847600353e-05,0.009353619180522906,1,-0.1430795616945613,-0.14028520382812498
2000-07-27,1449.6199951171875,1464.9100341796875,1445.3299560546875,1156400000,-0.0019297112785032445,-3.05418460273434e-05,0.009335317478023627,1,-0.11516805988682138,-0.14303407291481646
2000-07-28,1419.8900146484375,1456.6800537109375,1413.8900146484375,980000000,-0.02072203561206855,-0.0011572728843135117,0.010333491487219891,0,-0.6056655396683628,0.006889120139303168
2000-07-31,1430.8299560546875,1437.6500244140625,1418.7099609375,952600000,0.007675250620293993,-0.00038318120896193723,0.010358436003953352,1,-0.2686818204150512,0.010635722999543538
2000-08-01,1438.0999755859375,1443.5400390625,1428.9599609375,938700000,0.005068116172807687,-0.0005432452866989395,0.010240751594778729,1,-0.3383621825119157,-0.007040175424573651
2000-08-02,1438.699951171875,1451.5899658203125,1433.489990234375,994500000,0.00041711318820325185,-0.001009979005187439,0.009944827514130545,0,-0.5415444015762778,-0.051487218388659835
2000-08-03,1452.56005859375,1454.18994140625,1425.4300537109375,1095600000,0.009587663196748386,0.0002079714410052775,0.009578023005966671,1,-0.0113365666478833,-0.10658032097791094
2000-08-04,1462.9300537109375,1462.9300537109375,1451.31005859375,956000000,0.0071137533994296296,0.0002042034182543112,0.009575152861845784,1,-0.012976892156196027,-0.10701140931237421
2000-08-07,1479.3199462890625,1480.800048828125,1460.719970703125,854800000,0.011141175706899775,1.351912981066225e-05,0.009298605077759203,1,-0.09598708690312677,-0.14854818189943647
2000-08-08,1482.800048828125,1484.52001953125,1472.6099853515625,992200000,0.002349738799248673,0.0002311422893312082,0.00929718864283575,1,-0.0012496494315468857,-0.14876092681617553
2000-08-09,1472.8699951171875,1490.3299560546875,1471.1600341796875,1054000000,-0.0067193502148880846,-0.0002582682836810084,0.009383400000717221,1,-0.21430373641762226,-0.13581220050989845
2000-08-10,1460.25,1475.1500244140625,1459.8900146484375,940800000,-0.008605221070946712,-0.001053633772847268,0.009347547011284416,0,-0.5605485407985049,-0.14119722817719868
2000-08-11,1471.8399658203125,1475.719970703125,1453.06005859375,835500000,0.007905641586007473,-0.0007702192184166841,0.009531707721916437,1,-0.43717027219852084,-0.11353675864113044
2000-08-14,1491.56005859375,1491.6400146484375,1468.56005859375,783800000,0.013309295881220085,-0.0005844667317009887,0.00977489388122414,1,-0.3563070284417953,-0.0770108170977958
2000-08-15,1484.4300537109375,1493.1199951171875,1482.739990234375,895900000,-0.004791695036623892,-0.0008287237459138269,0.009814704506178759,0,-0.46263892648961713,-0.07103136265830146
2000-08-16,1479.8499755859375,1496.0899658203125,1475.739990234375,929800000,-0.003090181578268623,-0.0004448724183946645,0.009544731240873097,1,-0.2955377263262387,-0.1115806592748932
2000-08-17,1496.0699462890625,1499.3199462890625,1479.8499755859375,922400000,0.010900919209479781,0.0004512440191634977,0.009690358114047655,1,0.09456677889948494,-0.08970787394921938
2000-08-18,1491.719970703125,1499.469970703125,1488.989990234375,821400000,-0.0029118370302702716,-0.00012274153319978952,0.00950506621589979,1,-0.1553051579679389,-0.11753824496815098
2000-08-21,1499.47998046875,1502.8399658203125,1491.1300048828125,731600000,0.005188571343542924,0.0006165690468598436,0.00927180528624702,1,0.1665373794016391,-0.15257344230461015
2000-08-22,1498.1300048828125,1508.449951171875,1497.4200439453125,818800000,-0.0009007013479403823,0.0010879598540280587,0.008906815437184237,1,0.37174695919620193,-0.20739398772022846
2000-08-23,1505.969970703125,1507.199951171875,1489.52001953125,871000000,0.005219522441311926,0.0010066002899959288,0.00885847363320544,1,0.3363288693789681,-0.21465480351359237
2000-08-24,1508.31005859375,1511.1600341796875,1501.25,837100000,0.0015526681914089884,0.0017980331698615624,0.008056740670149071,1,0.6808616991311439,-0.33507305192594655
2000-08-25,1506.449951171875,1513.469970703125,1505.0899658203125,685600000,-0.0012340004855381842,0.0018311622552408511,0.008042062874889703,1,0.695283714975072,-0.3372776193781195
2000-08-28,1514.0899658203125,1523.949951171875,1506.449951171875,733600000,0.005058718739776827,0.003058817224376345,0.006179061503595596,1,1.229716199694915,-0.6170956788300138
2000-08-29,1509.8399658203125,1514.81005859375,1505.4599609375,795600000,-0.0028109135425950635,0.002559476073762581,0.0062109666317068015,1,1.0123390550128852,-0.6123036098749384
2000-08-30,1502.5899658203125,1510.489990234375,1500.0899658203125,818400000,-0.004813399257303448,0.0020889277199477646,0.0063833314761399355,1,0.8074962186847171,-0.5864148493886783
2000-08-31,1517.6800537109375,1525.2099609375,1502.5899658203125,1056600000,0.009992625399822192,0.002544904491929619,0.0065963841486209335,1,1.00599563859616,-0.5544148807932383
2000-09-01,1520.77001953125,1530.0899658203125,1515.530029296875,767700000,0.002033909928443819,0.0021852019553436873,0.006396050491443171,1,0.8494070813706541,-0.5845044856953772
2000-09-05,1507.0799560546875,1520.77001953125,1504.2099609375,838500000,-0.009042823704100792,0.0014158411408898574,0.0067362338934110364,1,0.5144828379538033,-0.5334098054320611
2000-09-06,1492.25,1512.6099853515625,1492.1199951171875,995100000,-0.009888926610032614,0.00041440769722641033,0.006781195820179585,1,0.0785308994743067,-0.5266566385844951
2000-09-07,1502.510009765625,1505.3399658203125,1492.25,985500000,0.006852001412039173,0.000628801154978339,0.006915288084186009,1,0.17186235759134394,-0.5065163221682356
2000-09-08,1494.5,1502.510009765625,1489.8800048828125,961000000,-0.0053453467368059044,0.0006942298920298714,0.006848464794798412,1,0.2003453136283772,-0.5165530099832537
2000-09-11,1489.260009765625,1506.760009765625,1483.010009765625,899300000,-0.0035123438910489935,0.0009367478529773817,0.006587904680179126,1,0.3059201532346861,-0.555688475349383
2000-09-12,1481.989990234375,1496.9300537109375,1479.6700439453125,991200000,-0.00489358622753845,0.00032726081423709957,0.0065024461307743205,1,0.04059342813057568,-0.5685241317404547
2000-09-13,1484.9100341796875,1487.449951171875,1473.6099853515625,1068300000,0.00196841475218659,-0.00021278114428830496,0.005803756170721608,1,-0.1945019146194674,-0.6734655836324981
2000-09-14,1480.8699951171875,1494.1600341796875,1476.72998046875,1014000000,-0.0027244377678344207,-0.0001143403219649968,0.005739382274424089,1,-0.1516478761519998,-0.6831343788458999
2000-09-15,1465.81005859375,1480.9599609375,1460.219970703125,1268400000,-0.010221718934521251,-0.00045393733892940767,0.006122466007507742,1,-0.2994839393314956,-0.6255961781495716
2000-09-18,1444.510009765625,1467.77001953125,1441.9200439453125,962500000,-0.014637860201737055,-0.001670069691844495,0.0062884185806486356,0,-0.8289003074941913,-0.6006705244743534
2000-09-19,1459.9000244140625,1461.1600341796875,1444.510009765625,1024900000,0.010597786475541066,-0.0010267542868058598,0.006823311237266911,1,-0.5488471500378599,-0.5203310102387699
